nm,Reflect,KM
598,0.8354539803153536,0.016204
596,0.8368202791894517,0.01591
594,0.837909049719024,0.015678
592,0.8347625538468288,0.016354
590,0.8339240969263121,0.016537
588,0.837354094562965,0.015796
586,0.8387556295415868,0.015499
584,0.8329641718104668,0.016748
582,0.8329641718104668,0.016748
580,0.8353615711320892,0.016224
578,0.8333590935150971,0.016661
576,0.8362747685006386,0.016027
574,0.836070230443312,0.016071
572,0.8352046306195873,0.016258
570,0.8347119977539595,0.016365
568,0.8327151383442138,0.016803
566,0.8336777383676077,0.016591
564,0.8274461733230558,0.017992
562,0.8292521000600286,0.017579
560,0.833513764189478,0.016627
558,0.8336640657738051,0.016594
556,0.833445503952723,0.016642
554,0.8285451068342482,0.01774
552,0.8296401680055693,0.017491
550,0.8323627944998384,0.016881
548,0.8335957248503539,0.016609
546,0.8335274206327163,0.016624
544,0.8338601803045376,0.016551
542,0.8335228683220758,0.016625
540,0.8309451897832941,0.017197
538,0.832146449305948,0.016929
536,0.8312802315947244,0.017122
534,0.8302999059035107,0.017342
532,0.8301357634305582,0.017379
530,0.829406305913993,0.017544
528,0.8288520217775859,0.01767
526,0.8273897329697852,0.018005
524,0.8280904536932184,0.017844
522,0.8284838108100484,0.017754
520,0.8278637216470845,0.017896
518,0.8272725886358419,0.018032
516,0.8274765743989263,0.017985
514,0.8297329474504297,0.01747
512,0.8294548085768579,0.017533
510,0.8303176635550021,0.017338
508,0.8295165655450172,0.017519
506,0.8300426942977664,0.0174
504,0.8313607718165746,0.017104
502,0.8310165921208359,0.017181
500,0.830522052567336,0.017292
498,0.827211888489505,0.018046
496,0.8269780232417003,0.0181
494,0.8306555246461145,0.017262
492,0.8285232120764103,0.017745
490,0.82355707815701,0.018901
488,0.8249897968726038,0.018563
486,0.8267013903447459,0.018164
484,0.8266927549864996,0.018166
482,0.822323346314153,0.019195
480,0.8204691901990637,0.019642
478,0.821997941949064,0.019273
476,0.8204115312285939,0.019656
474,0.8192553553991279,0.019938
472,0.8210430115665629,0.019503
470,0.8192716857603803,0.019934
468,0.8192431089273731,0.019941
466,0.8207826295788305,0.019566
464,0.8165635020198194,0.020604
462,0.8148731879524131,0.021029
460,0.8153443703339491,0.02091
458,0.8128641812562784,0.021541
456,0.8142068040422975,0.021198
454,0.8097405894313294,0.022352
452,0.8106768237029536,0.022107
450,0.8062315705753533,0.023285
448,0.8064025383036328,0.023239
446,0.8048969809941995,0.023646
444,0.8020266701837369,0.024434
442,0.8038923508283563,0.02392
440,0.7986058714835369,0.025394
438,0.7939553871990191,0.026736
436,0.7936045001484554,0.026839
434,0.7937883557645088,0.026785
432,0.7901109230444213,0.027878
430,0.7849315332476279,0.029464
428,0.782069875027217,0.030364
426,0.7779586689665892,0.031687
424,0.7777411293712957,0.031758
422,0.7738591036430067,0.033042
420,0.7683935386610927,0.034905
418,0.7710217840893124,0.034001
416,0.7671328922210716,0.035344
414,0.7662430264148368,0.035656
412,0.7596195873773777,0.038034
410,0.7552033746575066,0.039675
408,0.7483361698613669,0.042317
406,0.7407367781624721,0.045372
404,0.7350261072857396,0.047761
402,0.7303346185242534,0.049785
400,0.7185495742357204,0.055121
398,0.7068033852121671,0.060812
396,0.6949298650385161,0.066962
394,0.6853274014591851,0.072242
392,0.6750916554651254,0.078186
390,0.6572127860843876,0.089395
388,0.6449398806526716,0.097736
386,0.6312621998854401,0.107695
384,0.6159820373540129,0.119703
382,0.6065073415644547,0.127646
380,0.5881841337885201,0.144166
378,0.576924279382914,0.155127
376,0.551813490885581,0.18201
374,0.53501478891639,0.202061
372,0.5188696382978444,0.223068
370,0.4995724877949045,0.250642
368,0.4880845193787761,0.268455
366,0.4658155562335937,0.306294
364,0.4527511503620923,0.330735
362,0.429352741694925,0.37922
360,0.4123004883972103,0.418858
358,0.3962781845429037,0.459879
356,0.379857779859444,0.506211
354,0.3612257010742641,0.564789
352,0.3544672999816312,0.587801
350,0.3402148408740186,0.639767
348,0.3231460519240980,0.708861
346,0.3112889873288615,0.761869
344,0.2944086482043959,0.845524
342,0.2841930445642697,0.901464
340,0.2721980224576803,0.972997
338,0.2605521067217704,1.049278
336,0.2485240169144571,1.13614
334,0.2349207162103361,1.245838
332,0.2269907832187172,1.316228
330,0.2228684647338599,1.35491
328,0.2107123806157367,1.478259
326,0.2056020845981758,1.534683
324,0.1951874365690247,1.659234
322,0.1861856808646091,1.778584
320,0.1861856808646091,1.778584
318,0.1861856808646091,1.778584
316,0.1847774939692130,1.798346
314,0.1840669073932046,1.808437
312,0.1809738516582677,1.853317
310,0.1809466997343003,1.853718
308,0.1827721926013397,1.827032
306,0.1770740800331984,1.912214
304,0.1733551457914481,1.97093
302,0.1750003068993302,1.944638
300,0.1743320482285750,1.955256
298,0.1753078808090253,1.939779
296,0.1739536315980427,1.961306
294,0.1741871739184612,1.957569
292,0.1749519839361895,1.945403
290,0.1729759022227561,1.977064
288,0.1723247410566744,1.987661
286,0.1728150533701558,1.979674
284,0.1722672852803772,1.9886
282,0.1718316892363520,1.99574
280,0.1715237550081645,2.00081
278,0.1734903407733297,1.96875
276,0.1756137719035373,1.934964
274,0.1753725248890627,1.93876
272,0.1774885763565916,1.905827
270,0.1780570029048633,1.897118
268,0.1789180850795322,1.884034
266,0.1790211273198112,1.882477
264,0.1799632264513011,1.868327
262,0.1818243420961898,1.840819
260,0.1821013785500405,1.836774
258,0.1825204698056688,1.830679
256,0.1833124255776677,1.81924
254,0.1842573944190708,1.805724
252,0.1874867863902967,1.760598
