nm      KM          Reflect
854	0.007537    0.884529657255756
852	0.007862    0.8822204024138498
850	0.008626    0.8769961862190787
848	0.005754    0.898324448590716
846	0.006633    0.891264041050897
844	0.001975    0.9390949505009719
842	0.007826    0.8824735118874775
840	0.007382    0.8856507635649752
838	0.010173    0.8671712869717989
836	0.010289    0.8664701433747297
834	0.007818    0.8825298476311498
832	0.011063    0.8619040580320442
830	0.010476    0.8653493429862043
828	0.006884    0.8893451151320558
826	0.010117    0.8675114121396367
824	0.012484    0.8539789519542047
822	0.009855    0.8691172260194515
820	0.010018    0.8681153561768489
818	0.010546    0.864932751578025
816	0.010697    0.8640394880580612
814	0.007735    0.8831162605383927
812	0.006873    0.8894283827159379
810	0.009411    0.8718953030014387
808	0.009704    0.8700538384676914
806	0.009213    0.8731583074348411
804	0.008939    0.8749318892894113
802	0.008673    0.8766835272038717
800	0.008862    0.8754358592179183
798	0.009678    0.870215948946675
796	0.009146    0.873589187865751
794	0.00843     0.8783105744709889
792	0.00894     0.8749253605011755
790	0.010763    0.8636513343544772
788	0.010666    0.8642222785367699
786	0.010124    0.8674688375417137
784	0.010371    0.8659772409901323
782	0.008539    0.8775774998520548
780	0.009367    0.8721746507636088
778	0.0107      0.8640218148462425
776	0.01        0.8682255312124217
774	0.010456    0.8654686628425776
772	0.011198    0.8611266995991573
770	0.010165    0.8672198104167198
768	0.010242    0.8667536779525242
766	0.010389    0.8658693427868723
764	0.010123    0.8674749185933434
762	0.010458    0.8654567249573296
760	0.009918    0.8687288831247956
758	0.010297    0.8664219562676001
756	0.010415    0.8657136792561999
754	0.011002    0.8622571042758107
752	0.011614    0.8587647769205223
750	0.011419    0.8598657302860143
748	0.0116      0.8588434616783946
746	0.011142    0.8614484992593197
744	0.01038     0.8659232784533719
742	0.010561    0.864843689013968
740	0.012121    0.8559514810758514
738	0.011951    0.8568870570570966
736	0.010868    0.8630366317996069
734	0.011367    0.8601611512738355
732	0.011154    0.8613794637263057
730	0.011392    0.8600190246576357
728	0.011571    0.8590066265670127
726	0.011286    0.8606228864121023
724	0.011261    0.86076578372719
722	0.011194    0.8611496544350975
720	0.010927    0.8626927282238688
718	0.01187     0.8573355478542077
716	0.012594    0.8533878165899329
714	0.011497    0.8594240536584492
712	0.010977    0.8624021214740523
710	0.0116      0.8588434616783946
708	0.011615    0.8587591586821104
706	0.011641    0.8586131826562238
704	0.011902    0.8571581548752254
702	0.011663    0.8584898118468512
700	0.011502    0.859395800244698
698	0.011748    0.8580144138712682
696	0.012603    0.8533395842103091
694	0.011959    0.856842857445461
692	0.012543    0.8536615131961561
690	0.013135    0.8505234130051003
688	0.0128      0.8522888165889997
686	0.013603    0.8481006084493038
684	0.014294    0.8446110060495156
682	0.014108    0.8455404003137019
680	0.013601    0.8481108576923689
678	0.013508    0.8485884254674416
676	0.013645    0.8478855778696127
674	0.013835    0.8469176335428213
672	0.01389     0.8466388950709145
670	0.013738    0.8474108144770073
668	0.013697    0.8476198859565531
666	0.013893    0.8466237097850898
664	0.013895    0.846613587329614
662	0.014395    0.844109310568974
660	0.01418     0.8451797857989516
658	0.014129    0.8454351096512381
656	0.014211    0.8450248524553504
654	0.015259    0.8398998340547893
652	0.015427    0.8390977842443572
650	0.0151      0.8406637365683389
648	0.014581    0.8431907856906649
646	0.01485     0.8418745031803635
644	0.015072    0.8407987513816306
642	0.015209    0.8401395461224033
640	0.015511    0.8386986952217408
638	0.015665    0.8379703399085945
636	0.015922    0.8367642201410166
634	0.015704    0.8377865595507854
632	0.016128    0.8358057540512545
630	0.015667    0.8379609086890936
628	0.015116    0.8405866515912014
626	0.015975    0.8365169251607769
624	0.015852    0.837091585187324
622	0.01717     0.8310657042408753
620	0.017144    0.8311818620901551
618	0.016529    0.8339606351582236
616	0.017005    0.831804648960916
614	0.017101    0.8313742001002548
612	0.016984    0.8318990026177169
610	0.017145    0.8311773925383781
608	0.017598    0.8291684651494358
606	0.017726    0.8286064318004089
604	0.017527    0.8294812722394362
602	0.017965    0.8275634736799623
600	0.01789     0.8278898628947866
598	0.018256    0.8263047521895206
596	0.018112    0.8269261099767041
594	0.018182    0.8266236926259789
592	0.018547    0.8250580049408491
590	0.018901    0.82355707815701
588	0.018147    0.8267748139096495
586	0.018533    0.8251177159891443
584	0.020269    0.8179108216107882
582	0.019759    0.8199880859984866
580	0.019518    0.8209809698922647
578	0.019944    0.8192308635689236
576	0.019536    0.8209065578319263
574	0.020072    0.8187094285424418
572	0.019832    0.8196887807194057
570	0.02006     0.818758227528916
568	0.019866    0.8195496053738991
566	0.021449    0.8132230179492479
564	0.021757    0.8120253451431327
562	0.022317    0.8098739523636984
560	0.021816    0.8117971011932497
558	0.020678    0.8162676781373307
556	0.020854    0.8155666664501682
554	0.021883    0.8115383644872297
552	0.022269    0.81005705792086
550	0.021957    0.8112531560649641
548	0.022015    0.8110300236983691
546	0.021732    0.8121221724059673
544	0.022246    0.8101448813890885
542	0.023012    0.8072492781410094
540	0.022994    0.8073166390276443
538	0.022978    0.8073765424817358
536	0.023038    0.8071520360190136
534	0.023223    0.8064620539580529
532	0.023289    0.8062167136044311
530	0.024109    0.8032034910578283
528	0.023862    0.8041044175506108
526	0.023919    0.8038960044722598
524	0.023533    0.8053133810630219
522	0.02345     0.8056200146903555
520	0.023581    0.8051363535538119
518	0.023648    0.8048896220941472
516	0.024033    0.8034800923134318
514	0.02373     0.8045882356099135
512	0.02402     0.8035274595366093
510	0.023644    0.8049043402763917
508	0.023769    0.8044451176684128
506	0.024069    0.8033490037128492
504	0.024032    0.8034837353865597
502	0.023981    0.8036696558504077
500	0.02519     0.7993260230138501
498	0.024976    0.8000853586295771
496	0.025156    0.7994463982193047
494	0.024587    0.8014759949621493
492	0.025222    0.7992128203545705
490	0.026073    0.7962343580596163
488	0.026576    0.7945021243138302
486	0.025773    0.7972773818166308
484	0.025867    0.7969497623594063
482	0.026972    0.7931526492524623
480	0.027056    0.7928679833637937
478	0.026139    0.7960058921667295
476	0.026135    0.7960197283968313
474	0.026209    0.7957639703703725
472	0.025793    0.7972076136582656
470	0.026171    0.7958952495593599
468	0.026279    0.7955224489748993
466	0.026094    0.7961616255156747
464	0.026312    0.7954087272990704
462	0.027234    0.7922665751173155
460	0.02683     0.7936351267716208
458	0.026964    0.7931797890361283
456	0.026198    0.7958019600947968
454	0.027055    0.7928713690071401
452	0.02582     0.7971134797606332
450	0.026277    0.7955293440444081
448	0.027569    0.791141316001277
446	0.026112    0.7960993122108264
444	0.027026    0.7929695865523017
442	0.025029    0.7998969257835524
440	0.026695    0.7940952944434367
438	0.026251    0.795619009588869
436	0.026111    0.7961027733623424
434	0.026384    0.7951609140937699
432	0.026022    0.7964111455440316
430	0.025908    0.7968070954535535
428	0.026535    0.794642554618526
426	0.026814    0.7936895898752777
424	0.026294    0.7954707463274118
422	0.027399    0.791711271848957
420	0.02722     0.7923137880770286
418	0.02643     0.7950028086416809
416	0.028131    0.7892725625082508
414	0.028951    0.7865873055220526
412	0.030082    0.7829607206167791
410	0.030571    0.7814192670319153
408	0.032054    0.7768375057916515
406	0.033954    0.7711596429144641
404	0.035316    0.7672129976744013
402	0.036689    0.7633319391418618
400	0.037252    0.7617674967988216
398	0.041553    0.7502925464382438
396	0.044514    0.7428361980390337
394	0.047894    0.7347138038891984
392	0.050467    0.7287824991470677
390	0.053425    0.7222087102058536
388	0.061152    0.7061258501124177
386	0.064302    0.6999687086251928
384	0.068852    0.6914336672391233
382	0.074832    0.6807966865774592
380	0.081163    0.6701722062235455
378	0.086341    0.661915778929197
376	0.0947      0.6493146724464309
374	0.114254    0.6227644512647292
372	0.12318     0.61177672234136
370	0.130352    0.6033836481001917
368	0.142109    0.590372679026838
366	0.151788    0.5802850717975279
364	0.175051    0.5580057402329387
362	0.191091    0.5440224021828907
360	0.214639    0.5251842151728874
358	0.237318    0.508650837899223
356	0.264651    0.49047908640393056
354	0.299619    0.46955301156233364
352	0.328409    0.4539546150941891
350	0.351752    0.4422282402751646
348	0.403395    0.4187541893360299
346	0.452584    0.39901849322977556
344	0.489617    0.38555232495193015
342	0.537615    0.3695996369910197
340	0.595695    0.3522149909025476
338	0.641377    0.3397939422856642
336	0.691736    0.32719553020952863
334	0.794113    0.30453538981347483
332	0.893738    0.2855577822868234
330	0.938933    0.27777040155004706
328	1.006123    0.2670055539576113
326	1.100003    0.25338105709750125
324	1.220681    0.23789908971309193
322	1.343457    0.22407248773022337
320	1.343457    0.22407248773022337
318	1.343457    0.22407248773022337
316	1.389942    0.21926865668829842
314	1.362852    0.22204150537325695
312	1.415887    0.21668032559011197
310	1.428757    0.21542002496682633
308	1.480963    0.21046142383472466
306	1.524838    0.20647501585709405
304	1.536788    0.20541643867735226
302	1.532906    0.20575907622488065
300	1.536509    0.20544102435428746
298	1.580224    0.20166227278415993
296	1.599104    0.20007469571545267
294	1.601512    0.1998740826311054
292	1.625501    0.19789816983996733
290	1.645011    0.19632090320926876
288	1.678815    0.19364904895669
286	1.656909    0.19537179039275943
284	1.637003    0.1969651269314281
282	1.656916    0.1953712348055907
280	1.621098    0.1982577812476367
278	1.586686    0.2011159501804607
276	1.581794    0.2015292545491918
274	1.604027    0.19966500214505967
272	1.616731    0.19861579878211755
270	1.611954    0.19900897407918539
268	1.591647    0.2006986164900173
266	1.561103    0.2032971181240133
264	1.558832    0.20349312751816528
262	1.547633    0.20446550647995698
260	1.5342      0.2056447311691314
258	1.540058    0.20512874125060465
256	1.521476    0.20677489217290113
254	1.496645    0.2090182262396909
252	1.467459    0.21172100176505415
250	1.44532     0.21382052601395385
