nm     Reflect             KM          
624    0.4190909188383919  0.402604    
622    0.4174564298475558  0.406458    
620    0.4155698892987879  0.410952    
618    0.4151928850328612  0.411856    
616    0.4138079317745629  0.415194    
614    0.40987605443064434 0.424819    
612    0.40911731222015724 0.426702    
610    0.40687743951637656 0.43231     
608    0.4042521017622105  0.438978    
606    0.40273874317588465 0.442869    
604    0.40095815436288906 0.447492    
602    0.39903894598008094 0.45253     
600    0.39761737769752514 0.456299    
598    0.3966683602717702  0.458833    
596    0.3958305692457391  0.461082    
594    0.3928910351314665  0.469063    
592    0.38933377713392225 0.478912    
590    0.3884482035740193  0.481397    
588    0.38791842406754684 0.48289     
586    0.3857878625651059  0.488943    
584    0.38243438911059213 0.498631    
582    0.38128960086346475 0.501984    
580    0.38064072289930717 0.503895    
578    0.37766504731554895 0.512757    
576    0.37777588019545005 0.512424    
574    0.3761638263890361  0.51729     
572    0.3734494548859766  0.525594    
570    0.3723096403222168  0.529123    
568    0.3703653418915267  0.535201    
566    0.36806913930915686 0.542475    
564    0.36567156759886    0.550183    
562    0.36389506909171176 0.55597     
560    0.3637153721589488  0.556559    
558    0.3611137923920156  0.565162    
556    0.3606215026547557  0.566806    
554    0.35756050066221334 0.577145    
552    0.3554935657938765  0.584242    
550    0.355529444818079   0.584118    
548    0.3544118405813417  0.587994    
546    0.353201293922343   0.592224    
544    0.3512175048582322  0.599228    
542    0.34923367130096117 0.606323    
540    0.34852992667805194 0.608862    
538    0.3469819833894279  0.614488    
536    0.3463441086645318  0.616823    
534    0.34411369170409145 0.625065    
532    0.34344357691532923 0.627565    
530    0.3411181168738071  0.636327    
528    0.34065109776662617 0.638103    
526    0.3400311737426276  0.640469    
524    0.33993707242069493 0.640829    
522    0.33941431596597105 0.642833    
520    0.33916297704148923 0.643799    
518    0.3385975746899068  0.645978    
516    0.33890089883851227 0.644808    
514    0.33835302941034895 0.646923    
512    0.33797161202910453 0.6484      
510    0.3367648363958917  0.653098    
508    0.33565100395856606 0.657468    
506    0.33539906323324375 0.658461    
504    0.3344612794045836  0.662172    
502    0.3332675146237336  0.66693     
500    0.3329205757077771  0.66832     
498    0.32978714844446944 0.681023    
496    0.3263894464306012  0.695107    
494    0.3279388303412676  0.688644    
492    0.32413515032427487 0.704634    
490    0.3207280873852174  0.719317    
488    0.32032367274602813 0.721083    
486    0.31925924102132464 0.725755    
484    0.3178028201305827  0.732204    
482    0.3160566940331069  0.740023    
480    0.3132441670240731  0.752821    
478    0.31389277948703387 0.749847    
476    0.31349396875356383 0.751674    
474    0.3128927541460935  0.754438    
472    0.3118708869250342  0.759163    
470    0.3116411511888544  0.76023     
468    0.31185214090941815 0.75925     
466    0.31026971485879273 0.766636    
464    0.3086666126857085  0.774204    
462    0.3064279325393271  0.784919    
460    0.30707067109467356 0.781825    
458    0.3045546088979503  0.794019    
456    0.304665477499922   0.793477    
454    0.30357072567794297 0.798848    
452    0.303361976644404   0.799877    
450    0.3009094822635474  0.812084    
448    0.2990614346866389  0.821428    
446    0.30037865641000594 0.814755    
444    0.29707851648409034 0.831596    
442    0.29805095103791923 0.826591    
440    0.29636929489865715 0.835269    
438    0.29637141335236805 0.835258    
436    0.2954417233035349  0.840102    
434    0.29525574936783117 0.841075    
432    0.2940344954386602  0.847498    
430    0.29348256503352066 0.85042     
428    0.29353856119528166 0.850123    
426    0.2931378652336356  0.852251    
424    0.29313936936828355 0.852243    
422    0.2907744646265771  0.864933    
420    0.2919928726954788  0.858367    
418    0.29225877603292494 0.856942    
416    0.2908114132336834  0.864733    
414    0.2898812224790397  0.869785    
412    0.28998676559012093 0.86921     
410    0.2893805331055215  0.872519    
408    0.28840021591669784 0.877902    
406    0.28911739532280367 0.87396     
404    0.28981940401276307 0.870122    
402    0.2874422442975597  0.883201    
400    0.2873554507517262  0.883683    
398    0.28755883921862635 0.882554    
396    0.28833854048932905 0.878242    
394    0.2866162462626307  0.887801    
392    0.28715327429815063 0.884807    
390    0.2889265322906849  0.875007    
388    0.28609548640309357 0.890716    
386    0.2864334327196212  0.888823    
384    0.2874256734815954  0.883293    
382    0.2885805093278091  0.876909    
380    0.28752783328966935 0.882726    
378    0.2870673892770421  0.885285    
376    0.28041363775658    0.923287    
374    0.28029233778306883 0.923998    
372    0.27951979100340796 0.928542    
370    0.28000089930868977 0.925709    
368    0.27508017132192064 0.955192    
366    0.2734079558220286  0.965473    
364    0.27232820321722584 0.972184    
362    0.26773403556064723 1.001392    
360    0.26475318490214095 1.020928    
358    0.2579483102665847  1.067347    
356    0.251179238721456   1.1162      
354    0.24814833807444114 1.138998    
352    0.24404601010810323 1.170817    
350    0.23347331790601844 1.258309    
348    0.2243694609461997  1.340652    
346    0.2230646454586509  1.353035    
344    0.21260117692041858 1.458122    
342    0.2082786901225555  1.504769    
340    0.20278715341614717 1.567033    
338    0.1939847951334257  1.674514    
336    0.18835201069821128 1.74878     
334    0.1799661049853496  1.868284    
332    0.17345441228312586 1.969329    
330    0.17027212574018114 2.021612    
328    0.1665457474436587  2.085451    
326    0.1603624565232047  2.198118    
324    0.15833381694004345 2.237052    
322    0.15187856859276883 2.368043    
320    0.15187856859276883 2.368043    
318    0.15187856859276883 2.368043    
316    0.1494321157245566  2.420717    
314    0.14929274225556943 2.423771    
312    0.15076016668178926 2.391906    
310    0.15098083573003596 2.387169    
308    0.1490304628648853  2.429534    
306    0.14717520458603683 2.470899    
304    0.14654981759958607 2.485084    
302    0.14729388474423155 2.468221    
300    0.14826799245149846 2.446406    
298    0.14786747319044213 2.45534     
296    0.14730896642491143 2.467881    
294    0.14734637374252468 2.467038    
292    0.14750665047677813 2.463431    
290    0.14658599740477962 2.48426     
288    0.14696434148306947 2.475668    
286    0.1490009399047545  2.430184    
284    0.14880004772029132 2.434614    
282    0.1495104988634699  2.419002    
280    0.14929666334458735 2.423685    
278    0.14944312542108484 2.420476    
276    0.15134385445141874 2.379407    
274    0.15112658643238897 2.384048    
272    0.15225964690340987 2.359994    
270    0.15396775897925785 2.324417    
268    0.1535179550139949  2.333707    
266    0.15266463848780631 2.351485    
264    0.15432550074022    2.317068    
262    0.15580923602446406 2.286957    
260    0.15620927014488473 2.278939    
258    0.15513479399597419 2.300571    
256    0.1558933289476503  2.285268    
254    0.15680804163837303 2.267016    
252    0.1581680354432402  2.240279    
250    0.15935980200623678 2.217234    
