nm      KM          Reflect
648	0.011859    0.8573965907186469
646	0.01264     0.8531415059632226
644	0.01238     0.8545406373555695
642	0.012196    0.8555411487632758
640	0.012534    0.8537098798041052
638	0.01301     0.8511790385000447
636	0.013257    0.8498870270888184
634	0.012909    0.8517114743335055
632	0.012567    0.8535326342515872
630	0.012058    0.856297300964589
628	0.012084    0.85615445483296
626	0.012803    0.8522728881549017
624	0.012473    0.8540382319438695
622	0.013051    0.8509635896283124
620	0.013217    0.8500952997605774
618	0.012492    0.8539358583214134
616	0.012336    0.8547790994973568
614	0.012641    0.8531361571863733
612	0.01286     0.8519706603904403
610	0.012266    0.8551594923181085
608	0.013019    0.8511317109344287
606	0.012948    0.8515055932290404
604	0.013055    0.8509425913910347
602	0.013127    0.8505652636380876
600	0.012858    0.85198125163654
598	0.012506    0.8538604830888696
596	0.012809    0.8522410378126443
594	0.012348    0.8547140153900817
592	0.013655    0.8478344372672677
590	0.013528    0.8484855606578718
588	0.012576    0.853484341588882
586	0.012976    0.8513580041703268
584	0.013549    0.8483776483647965
582	0.013493    0.848665632584877
580	0.013142    0.8504868059114004
578	0.013342    0.8494456639701792
576	0.013323    0.8495441786310574
574	0.01375     0.8473496920074968
572	0.01366     0.8478088751922375
570	0.013773    0.8472326279306426
568	0.013798    0.8471055142545415
566	0.013808    0.8470547065872456
564	0.014571    0.843239992762547
562	0.014882    0.8417188574898221
560	0.01415     0.845329910851818
558	0.013791    0.8471410924662715
556	0.01384     0.8468922668617509
554	0.014627    0.8429646886762852
552	0.01427     0.8447305270150932
550	0.013998    0.8460934318548778
548	0.014478    0.8436985735927185
546	0.014337    0.8443971589708871
544	0.014035    0.8459071283516619
542	0.014415    0.8440102106746996
540	0.014579    0.8432006255153534
538	0.014784    0.8421961480057192
536	0.014674    0.8427341085378958
534	0.01498     0.8412434166331109
532	0.014597    0.8431120956818651
530	0.01497     0.8412918467970143
528	0.014807    0.8420839637570022
526	0.015313    0.8396414656838229
524	0.014732    0.842450161653644
522	0.014993    0.8411804859252072
520	0.01536     0.8394170274208141
518	0.015158    0.8403845324369859
516	0.015089    0.8407167604634275
514	0.015192    0.840221154245628
512	0.015548    0.8385233115975066
510	0.015309    0.8396605856006665
508	0.015409    0.8391834704051087
506	0.015669    0.8379514781823694
504	0.01568     0.837899623130111
502	0.015597    0.838291426458162
500	0.015906    0.836838971108582
498	0.016389    0.8346017635916094
496	0.016477    0.8341983903690282
494	0.015981    0.8364889601737167
492	0.016256    0.8352138570166604
490	0.017403    0.8300294041840472
488	0.017184    0.8310032011618809
486	0.017065    0.8315354491866587
484	0.016803    0.8327151383442138
482	0.017194    0.830958574701804
480	0.017716    0.8286502530863932
478	0.017969    0.827546089190928
476	0.017491    0.8296401680055693
474	0.017725    0.8286108132635206
472	0.017513    0.8295430418444474
470	0.018026    0.8272986116259119
468	0.017603    0.8291464649342188
466	0.018005    0.8273897329697852
464	0.018317    0.8260424242261865
462	0.018678    0.8245005870910832
460	0.018564    0.8249855350406973
458	0.019122    0.8226286136380155
456	0.018899    0.8235655102932934
454	0.019522    0.8209644303029471
452	0.019106    0.8226956152541824
450	0.019924    0.8193125203284718
448	0.02064     0.8164195073945811
446	0.021128    0.8144824281045443
444	0.019765    0.8199634604038297
442	0.020074    0.8187012970931762
440	0.020911    0.8153404040457151
438	0.02252     0.8091022162986407
436	0.021858    0.8116348515029808
434	0.022243    0.8101563407095107
432	0.022978    0.8073765424817358
430	0.022852    0.807849176985975
428	0.022998    0.8073016671521739
426	0.024748    0.8008988018687583
424	0.024026    0.8035055957830655
422	0.024951    0.800174327720602
420	0.025888    0.7968766715815138
418	0.025628    0.7977842061762492
416	0.027402    0.7917011947319657
414	0.027933    0.7899282679272954
412	0.030038    0.7831001911411699
410	0.031389    0.7788751007370094
408	0.034372    0.769937822209004
406	0.036287    0.7644584761674191
404	0.038745    0.7576913129133509
402	0.041773    0.7497267989820787
400	0.046331    0.7384210106183631
398	0.050226    0.7293293638755307
396	0.053681    0.7216514083052232
394	0.06058     0.7072671975147236
392	0.063806    0.7009241932970461
390	0.070323    0.6887586878205196
388	0.077363    0.6764751930402472
386	0.081888    0.6689937707547853
384	0.087342    0.6603611749457593
382	0.093353    0.6512887709461215
380	0.105897    0.633659586606059
378	0.120904    0.6145189911223676
376	0.131541    0.6020270392010426
374	0.144674    0.5876474599895621
372	0.164027    0.5682427632758316
370	0.179466    0.5540540996047485
368	0.18964     0.5452462309426014
366	0.21794     0.5226862020240378
364	0.254549    0.4969916137902158
362	0.286611    0.4770630611347344
360	0.32132     0.4576727673870541
358	0.356131    0.4401117375600664
356	0.401222    0.4196808173265474
354	0.45171     0.3993498315690582
352	0.507461    0.3794367686463469
350	0.544528    0.3674270090973501
348	0.638407    0.3405713025216943
346	0.715381    0.3216335425454582
344	0.816952    0.2999435721051513
342	0.890999    0.2860450386662176
340	0.970949    0.2725262138242492
338	1.090361    0.254711493606963
336	1.22335     0.2375793127100500
334	1.351926    0.2231808509800430
332	1.512578    0.2075729661477958
330	1.694663    0.1924222674626605
328	1.821784    0.1831356826496186
326	1.891829    0.1784040489020339
324	2.010563    0.1709345776586190
322	2.218842    0.1592760469661387
320	2.218842    0.1592760469661387
318	2.218842    0.1592760469661387
316	2.253242    0.157505656161268
314	2.262999    0.1570108361460227
312	2.307113    0.1548128247677933
310	2.310862    0.1546289314443840
308	2.334153    0.1534964282511732
306	2.433545    0.1488484741357001
304	2.414786    0.1497035468610290
302	2.378012    0.1514092862863951
300	2.384202    0.1511193878782495
298	2.388825    0.1509036172877822
296	2.349125    0.1527773553241274
294	2.36176     0.1521758684340426
292	2.353088    0.1525881740753054
290	2.399892    0.1503896363042911
288	2.421519    0.1493954895925764
286	2.361025    0.1522107251275821
284	2.311139    0.1546153619891899
282	2.328636    0.153763148924543
280	2.341584    0.1531386689560445
278	2.330651    0.1536656232944349
276	2.305054    0.1549140121715226
274	2.30796     0.1547712391421920
272	2.325264    0.1539266370415903
270	2.270067    0.1566543732367242
268	2.257071    0.1573110900971377
266	2.289404    0.1556875681548977
264	2.262879    0.1570169025074212
262	2.195468    0.1605024748211718
260	2.214261    0.1595148933454715
258	2.243849    0.1579850472631010
256	2.242297    0.1580645450431754
254	2.238205    0.1582745426641532
252	2.234955    0.1584417378759766
250	2.238348    0.158267194387264
