nm    Reflect              KM          
484   0.4273205852648425   0.383742    
482   0.4231264827460157   0.393243    
480   0.41879842477101437  0.403291    
478   0.419254198505158    0.402221    
476   0.4160397984278541   0.409828    
474   0.4141736212495817   0.41431     
472   0.41336386635637723  0.41627     
470   0.4094191149913544   0.425952    
468   0.4073017368185974   0.431242    
466   0.40395115147887095  0.439749    
464   0.3998191450098896   0.450475    
462   0.39788500294742746  0.455587    
460   0.39725121459469137  0.457275    
458   0.3916989515477398   0.47234     
456   0.3911691444665195   0.473804    
454   0.38633853379339445  0.487371    
452   0.3853296789827829   0.490255    
450   0.3829917586100988   0.497007    
448   0.3806691907341353   0.503811    
446   0.3784993187579584   0.510256    
444   0.37599645471991083  0.517798    
442   0.3739383437621695   0.524088    
440   0.37236726016126354  0.528944    
438   0.3692260499465201   0.538797    
436   0.36646756784580137  0.547611    
434   0.3635498903692558   0.557102    
432   0.3613316827872324   0.564436    
430   0.3598523306499737   0.569385    
428   0.3581344333273577   0.575191    
426   0.35440781839171254  0.588008    
424   0.35338127430483435  0.591593    
422   0.35003977153144494  0.603429    
420   0.34942047425999867  0.605651    
418   0.3474623514575197   0.612736    
416   0.3459781618596083   0.618167    
414   0.344463863687855    0.623763    
412   0.34340399887565987  0.627713    
410   0.3422429364477786   0.632072    
408   0.3387592712045713   0.645354    
406   0.3368912726860167   0.652604    
404   0.33598402625108537  0.656158    
402   0.33764391052020537  0.649672    
400   0.33719577299997394  0.651416    
398   0.33427221671305984  0.662923    
396   0.3332547708356335   0.666981    
394   0.33161822918607653  0.673567    
392   0.3330837104591864   0.667666    
390   0.3359369512222008   0.656343    
388   0.3318997164552504   0.672429    
386   0.3326383833799542   0.669453    
384   0.33211750730020007  0.67155     
382   0.33148138988826203  0.674121    
380   0.33195939735640634  0.672188    
378   0.3327578695928488   0.668973    
376   0.32622976323560127  0.695777    
374   0.32612165934101456  0.696231    
372   0.3248641403964556   0.701537    
370   0.3274794708721691   0.690553    
368   0.3298584322272289   0.680731    
366   0.3257479621793593   0.697803    
364   0.32373748269781255  0.70633     
362   0.3188041701653592   0.727763    
360   0.31605491840277034  0.740031    
358   0.3150155519611253   0.744731    
356   0.30970394910910204  0.769297    
354   0.30679380855238647  0.783156    
352   0.3018112859624553   0.80757     
350   0.2962901655525978   0.83568     
348   0.2899797879777355   0.869248    
346   0.28325507092874735  0.906821    
344   0.2723943859320648   0.971771    
342   0.27016442613765856  0.985807    
340   0.2676009855570538   1.002254    
338   0.2584959867391905   1.063514    
336   0.2445755306061228   1.166646    
334   0.2354003731170673   1.241741    
332   0.2242354292984463   1.341917    
330   0.220116667756463    1.381581    
328   0.21437567593251572  1.439542    
326   0.20453682409974006  1.546816    
324   0.195982376030444    1.649241    
322   0.18936492216648304  1.735087    
320   0.18936492216648304  1.735087    
318   0.18936492216648304  1.735087    
316   0.1866467231510156   1.772181    
314   0.18534602521243926  1.79033     
312   0.18376505758595707  1.812748    
310   0.17953598517654967  1.874725    
308   0.17737779624732397  1.907531    
306   0.17867410574392606  1.887728    
304   0.17693189856656666  1.914412    
302   0.17375827081625062  1.96444     
300   0.17516360832012134  1.942056    
298   0.1737730908887145   1.964202    
296   0.1732070531301395   1.973322    
294   0.16992970515794026  2.027358    
292   0.16754975886193746  2.067963    
290   0.16847616132803855  2.052017    
288   0.16588419634083396  2.097093    
286   0.16697630487928405  2.077925    
284   0.16721177064722959  2.073826    
282   0.16667051437707947  2.083266    
280   0.1671199502940377   2.075423    
278   0.16933159591930647  2.037452    
276   0.17002348228110842  2.025782    
274   0.1694611709337206   2.035259    
272   0.169836272102994    2.02893     
270   0.1719156421018173   1.994361    
268   0.173708038959155    1.965247    
266   0.17297374320404169  1.977099    
264   0.1731841691121807   1.973692    
262   0.17518798500767963  1.941671    
260   0.17581595154963336  1.931791    
258   0.17586381083756786  1.931041    
256   0.17582392623089538  1.931666    
254   0.17617106845820096  1.926236    
252   0.17826405207063     1.89396     
250   0.18153440747927307  1.845066    
