nm, %R
452.000000, 41.431077
450.000000, 41.152981
448.000000, 40.749281
446.000000, 40.564629
444.000000, 40.445023
442.000000, 40.328482
440.000000, 40.058625
438.000000, 39.763865
436.000000, 39.769192
434.000000, 39.479771
432.000000, 39.438451
430.000000, 39.333357
428.000000, 39.036966
426.000000, 38.738477
424.000000, 38.833062
422.000000, 38.712835
420.000000, 38.379265
418.000000, 38.404986
416.000000, 38.452581
414.000000, 38.224830
412.000000, 38.051755
410.000000, 37.886078
408.000000, 37.723821
406.000000, 37.581018
404.000000, 37.721008
402.000000, 37.630304
400.000000, 37.692023
398.000000, 37.550837
396.000000, 37.452524
394.000000, 37.484492
392.000000, 37.658368
390.000000, 37.569205
388.000000, 37.649057
386.000000, 37.720076
384.000000, 37.745636
382.000000, 37.868682
380.000000, 37.687422
378.000000, 37.550601
376.000000, 37.317684
374.000000, 37.478748
372.000000, 37.936784
370.000000, 38.168891
368.000000, 38.358590
366.000000, 37.989233
364.000000, 37.313671
362.000000, 37.049435
360.000000, 36.498041
358.000000, 36.639301
356.000000, 36.060453
354.000000, 35.570489
352.000000, 35.323384
350.000000, 34.624417
348.000000, 33.155839
346.000000, 32.719456
344.000000, 31.724501
342.000000, 31.042488
340.000000, 29.894493
338.000000, 29.031233
336.000000, 28.385881
334.000000, 27.453852
332.000000, 25.686753
330.000000, 24.499324
328.000000, 23.388318
326.000000, 22.484466
324.000000, 22.057388
322.000000, 20.743065
320.000000, 22.717718
318.000000, 28.087592
316.000000, 26.596415
314.000000, 26.342164
312.000000, 25.765959
310.000000, 24.297958
308.000000, 24.244794
306.000000, 23.985350
304.000000, 23.209933
302.000000, 23.145350
300.000000, 22.674051
298.000000, 22.565062
296.000000, 22.703171
294.000000, 22.583733
292.000000, 22.284742
290.000000, 22.303572
288.000000, 22.012128
286.000000, 21.961886
284.000000, 22.149146
282.000000, 22.099537
280.000000, 21.999040
278.000000, 22.165845
276.000000, 22.109229
274.000000, 21.905408
272.000000, 22.087081
270.000000, 22.185347
268.000000, 21.854628
266.000000, 22.072493
264.000000, 22.177952
262.000000, 22.457735
260.000000, 22.406667
258.000000, 22.167336
256.000000, 22.120876
254.000000, 21.959132
252.000000, 21.943822
250.000000, 21.948862
