nm, %R
364.000000, 32.837282
362.000000, 32.621235
360.000000, 32.154337
358.000000, 31.858510
356.000000, 31.289623
354.000000, 30.849121
352.000000, 31.099394
350.000000, 30.538133
348.000000, 29.006692
346.000000, 28.384293
344.000000, 27.313872
342.000000, 27.018787
340.000000, 26.483708
338.000000, 26.438891
336.000000, 25.164449
334.000000, 24.105178
332.000000, 23.175344
330.000000, 22.337559
328.000000, 21.817945
326.000000, 20.863167
324.000000, 20.598070
322.000000, 19.613244
320.000000, 21.207433
318.000000, 25.946701
316.000000, 25.588829
314.000000, 25.402561
312.000000, 24.844438
310.000000, 24.557567
308.000000, 24.096999
306.000000, 24.081605
304.000000, 23.515769
302.000000, 23.240922
300.000000, 22.957537
298.000000, 22.605411
296.000000, 22.692593
294.000000, 22.634651
292.000000, 22.476023
290.000000, 22.265936
288.000000, 21.806229
286.000000, 21.835831
284.000000, 22.263360
282.000000, 22.374364
280.000000, 22.381199
278.000000, 22.705753
276.000000, 22.215401
274.000000, 22.253270
272.000000, 22.747232
270.000000, 22.647368
268.000000, 22.543948
266.000000, 22.649495
264.000000, 22.882975
262.000000, 22.906881
260.000000, 22.969284
258.000000, 23.148702
256.000000, 23.199455
254.000000, 23.225186
252.000000, 23.523391
250.000000, 23.822708
