nm, %R
818.000000, 86.493414
816.000000, 86.403663
814.000000, 88.311970
812.000000, 88.942601
810.000000, 87.189692
808.000000, 87.005155
806.000000, 87.315749
804.000000, 87.492894
802.000000, 87.668273
800.000000, 87.543636
798.000000, 87.021435
796.000000, 87.359010
794.000000, 87.831029
792.000000, 87.492785
790.000000, 86.364883
788.000000, 86.422097
786.000000, 86.747095
784.000000, 86.597818
782.000000, 87.757547
780.000000, 87.217566
778.000000, 86.401944
776.000000, 86.822256
774.000000, 86.546768
772.000000, 86.112941
770.000000, 86.722096
768.000000, 86.675578
766.000000, 86.587119
764.000000, 86.747384
762.000000, 86.545865
760.000000, 86.873183
758.000000, 86.642112
756.000000, 86.571504
754.000000, 86.225741
752.000000, 85.876587
750.000000, 85.986459
748.000000, 85.884396
746.000000, 86.144928
744.000000, 86.592361
742.000000, 86.484313
740.000000, 85.595036
738.000000, 85.688527
736.000000, 86.303837
734.000000, 86.015862
732.000000, 86.137669
730.000000, 86.001892
728.000000, 85.900586
726.000000, 86.062150
724.000000, 86.076516
722.000000, 86.115040
720.000000, 86.269343
718.000000, 85.733587
716.000000, 85.338884
714.000000, 85.942624
712.000000, 86.240231
710.000000, 85.884497
708.000000, 85.875807
706.000000, 85.861406
704.000000, 85.715554
702.000000, 85.849131
700.000000, 85.939424
698.000000, 85.801490
696.000000, 85.333978
694.000000, 85.684560
692.000000, 85.366179
690.000000, 85.052394
688.000000, 85.229021
686.000000, 84.810243
684.000000, 84.461268
682.000000, 84.554115
680.000000, 84.811204
678.000000, 84.858676
676.000000, 84.788780
674.000000, 84.691640
672.000000, 84.663764
670.000000, 84.740853
668.000000, 84.762141
666.000000, 84.662291
664.000000, 84.661248
662.000000, 84.410767
660.000000, 84.518162
658.000000, 84.543377
656.000000, 84.502346
654.000000, 83.989782
652.000000, 83.909622
650.000000, 84.066506
648.000000, 84.319113
646.000000, 84.187316
644.000000, 84.079922
642.000000, 84.014120
640.000000, 83.870015
638.000000, 83.796981
636.000000, 83.676331
634.000000, 83.778843
632.000000, 83.580564
630.000000, 83.795913
628.000000, 84.058820
626.000000, 83.651492
624.000000, 83.709344
622.000000, 83.106381
620.000000, 83.118093
618.000000, 83.396042
616.000000, 83.180517
614.000000, 83.137439
612.000000, 83.189940
610.000000, 83.117659
608.000000, 82.916763
606.000000, 82.860605
604.000000, 82.948231
602.000000, 82.756192
600.000000, 82.788779
598.000000, 82.630520
596.000000, 82.692502
594.000000, 82.662584
592.000000, 82.505913
590.000000, 82.355515
588.000000, 82.677351
586.000000, 82.511756
584.000000, 81.791137
582.000000, 81.998947
580.000000, 82.098299
578.000000, 81.923010
576.000000, 82.090625
574.000000, 81.871096
572.000000, 81.968765
570.000000, 81.875726
568.000000, 81.954782
566.000000, 81.322178
564.000000, 81.202392
562.000000, 80.987547
560.000000, 81.179831
558.000000, 81.626704
556.000000, 81.556600
554.000000, 81.153946
552.000000, 81.005515
550.000000, 81.125317
548.000000, 81.102934
546.000000, 81.212271
544.000000, 81.014437
542.000000, 80.725017
540.000000, 80.731684
538.000000, 80.737776
536.000000, 80.715071
534.000000, 80.646216
532.000000, 80.621605
530.000000, 80.320222
528.000000, 80.410599
526.000000, 80.389577
524.000000, 80.531179
522.000000, 80.561968
520.000000, 80.513775
518.000000, 80.488825
516.000000, 80.347870
514.000000, 80.458869
512.000000, 80.352688
510.000000, 80.490298
508.000000, 80.444413
506.000000, 80.334911
504.000000, 80.348255
502.000000, 80.367025
500.000000, 79.932734
498.000000, 80.008527
496.000000, 79.944729
494.000000, 80.147477
492.000000, 79.921294
490.000000, 79.623367
488.000000, 79.450256
486.000000, 79.727574
484.000000, 79.694872
482.000000, 79.315137
480.000000, 79.286636
478.000000, 79.600453
476.000000, 79.602054
474.000000, 79.576225
472.000000, 79.720679
470.000000, 79.589409
468.000000, 79.552382
466.000000, 79.616174
464.000000, 79.540701
462.000000, 79.226807
460.000000, 79.363348
458.000000, 79.318018
456.000000, 79.580349
454.000000, 79.287173
452.000000, 79.711303
450.000000, 79.553048
448.000000, 79.114118
446.000000, 79.609821
444.000000, 79.296931
442.000000, 79.989604
440.000000, 79.409434
438.000000, 79.561820
436.000000, 79.610255
434.000000, 79.515991
432.000000, 79.641077
430.000000, 79.680565
428.000000, 79.464127
426.000000, 79.368947
424.000000, 79.546913
422.000000, 79.171219
420.000000, 79.231466
418.000000, 79.500154
416.000000, 78.927173
414.000000, 78.658685
412.000000, 78.296056
410.000000, 78.141932
408.000000, 77.683877
406.000000, 77.115922
404.000000, 76.721429
402.000000, 76.333071
400.000000, 76.176835
398.000000, 75.029341
396.000000, 74.283722
394.000000, 73.471456
392.000000, 72.878194
390.000000, 72.220921
388.000000, 70.612532
386.000000, 69.996953
384.000000, 69.143430
382.000000, 68.079698
380.000000, 67.017289
378.000000, 66.191560
376.000000, 64.931411
374.000000, 62.276448
372.000000, 61.177652
370.000000, 60.338351
368.000000, 59.037304
366.000000, 58.028514
364.000000, 55.800613
362.000000, 54.402265
360.000000, 52.518394
358.000000, 50.865079
356.000000, 49.047918
354.000000, 46.955290
352.000000, 45.395472
350.000000, 44.222823
348.000000, 41.875415
346.000000, 39.901833
344.000000, 38.555243
342.000000, 36.959952
340.000000, 35.221500
338.000000, 33.979392
336.000000, 32.719558
334.000000, 30.453542
332.000000, 28.555780
330.000000, 27.777045
328.000000, 26.700560
326.000000, 25.338110
324.000000, 23.789907
322.000000, 22.407246
320.000000, 24.795678
318.000000, 28.353702
316.000000, 27.565455
314.000000, 28.018941
312.000000, 27.145763
310.000000, 26.942641
308.000000, 26.151216
306.000000, 25.523623
304.000000, 25.358231
302.000000, 25.411695
300.000000, 25.362062
298.000000, 24.775840
296.000000, 24.531492
294.000000, 24.500689
292.000000, 24.198316
290.000000, 23.958182
288.000000, 23.553841
286.000000, 23.814194
284.000000, 24.056128
282.000000, 23.814114
280.000000, 24.253222
278.000000, 24.691629
276.000000, 24.755331
274.000000, 24.468619
272.000000, 24.307937
270.000000, 24.368087
268.000000, 24.627389
266.000000, 25.028655
264.000000, 25.059060
262.000000, 25.210093
260.000000, 25.393843
258.000000, 25.313364
256.000000, 25.570569
254.000000, 25.923133
252.000000, 26.351107
250.000000, 26.686028
